any,tipus_de_territori,territori,renda,preu_lloguer,poblacio_total,Espanya,No consta,Resta de la Unió Europea,Resta del món,Educació primària o inferior,Educació superior,Primera etapa d’educació secundària i similar,Segona etapa d’educació secundària i similar,atur,num_contractes,superficie_mitja,hut,territori_id,pct_ue,pct_mon,indicador_socio,indicador_housing,indicador_demo,indicador_turisme,indicador_global_pca,indicador_gentrificacio,cluster,cluster_label,pc1,pc2,creixement,categoria_gentrificacio
2012,Barri,la salut,,,13186,11554.0,0.0,622.0,1009.0,,,,,8370.0,,,,40,0.2246798329024084,-0.5573888747894137,0.0033723453127869,3.6921966638804284e-16,-0.1663545209435026,1.0092936587501425e-17,-0.1341792744947831,-0.0322592005948643,0,Intermedi,-0.116174896833736,0.1192471715270243,0.6487854583076008,Gentrificació moderada
2013,Barri,la salut,,,13199,11585.0,0.0,682.0,930.0,,,,,8340.0,,,,40,0.3512544278626678,-0.6370820903530098,0.0033723453127869,3.6921966638804284e-16,-0.1429138312451709,1.0092936587501425e-17,-0.1152723357501026,-0.0275710626551979,0,Intermedi,-0.0998049196791014,0.1024442861631932,0.6487854583076008,Gentrificació moderada
2014,Barri,la salut,,-0.9490039463370736,13159,11596.0,0.0,688.0,873.0,,,,,7930.0,-0.016237702108867,0.0575432576353231,-0.3381346133662652,40,0.3684999955955162,-0.6912235271714409,0.020652777763228,-0.9490039463370736,-0.1613617657879623,-0.3381346133662652,-0.6942744144645604,-0.3784046264029992,2,Baixa gentrificació,-1.5053469236318708,0.1199496164761458,0.6487854583076008,Gentrificació moderada
2015,Barri,la salut,0.6426618035692208,-0.5137264385814094,13220,11613.0,0.0,729.0,878.0,,,,,7230.0,-0.125505407320806,-0.1809332995050673,-0.3381346133662652,40,0.4489601947872432,-0.6902755164365575,0.1120743655811157,-0.5137264385814094,-0.1206576608246571,-0.3381346133662652,-0.4342288093933456,-0.2122540767382725,0,Intermedi,-0.8506100577128555,0.3241781534872419,0.6487854583076008,Gentrificació moderada
2016,Barri,la salut,0.5911774623758878,-0.245863356885616,13123,11546.0,0.0,676.0,899.0,,,,,6190.0,-0.0607541746026199,-0.2286286109331449,-0.3350573641475798,40,0.3468104537243447,-0.6627784263840591,0.1005982256133742,-0.245863356885616,-0.1579839863298572,-0.3350573641475798,-0.3332862652893714,-0.1421878094771599,0,Intermedi,-0.5690249626268076,0.3974118162168213,0.6487854583076008,Gentrificació moderada
2017,Barri,la salut,0.625668281229893,-0.1788975864616676,13207,11518.0,0.0,697.0,988.0,,,,,5540.0,0.3682227421553628,-0.1332379880769885,-0.3350573641475798,40,0.3823249670866632,-0.5798969440628589,0.2868843451027558,-0.1788975864616676,-0.0987859884880978,-0.3350573641475798,-0.22596476281465,-0.054372642934809,0,Intermedi,-0.2270200604268729,0.6330881898047355,0.6487854583076008,Gentrificació moderada
2018,Barri,la salut,0.5766917579551498,-0.0114831604017967,13260,11441.0,0.0,742.0,1074.0,,,,,5340.0,0.3277532217064965,0.0734416947780161,-0.3360831138871416,40,0.4718607934607366,-0.4985470179867827,0.3259622248132208,-0.0114831604017967,-0.013343112263023,-0.3360831138871416,-0.0694003682456761,0.0244584740933942,0,Intermedi,0.0773217883696723,0.667751697787072,0.6487854583076008,Gentrificació moderada
2019,Barri,la salut,0.6343241521866236,0.0889654952341257,13431,11393.0,0.0,852.0,1184.0,,,,,5120.0,0.2953776053474035,0.1688323176341725,-0.3360831138871416,40,0.6822184087140167,-0.4044142740660577,0.3661780250560665,0.0889654952341257,0.1389020673239795,-0.3360831138871416,0.1085653438452123,0.0971068467744252,0,Intermedi,0.3508571038046197,0.6393686550798188,0.6487854583076008,Gentrificació moderada
2020,Barri,la salut,0.6636642710971534,0.2563799212939966,13478,11309.0,0.0,891.0,1275.0,,,,,5360.0,-0.1781157839043322,0.3278166890610995,-0.3360831138871416,40,0.7573977446439238,-0.3196761353920124,0.2711217254179736,0.2563799212939966,0.2188608046259557,-0.3360831138871416,0.2418357294245856,0.1348060321613539,0,Intermedi,0.4931060434253245,0.4886918877021981,0.6487854583076008,Gentrificació moderada
2021,Barri,la salut,0.6504365960887128,-0.0784489308257451,13455,11189.0,0.0,837.0,1426.0,984.0,6432.0,1476.0,2541.0,6900.0,0.4329739748735489,0.1847307547768654,-0.3371088636267034,40,0.6476731431659826,-0.1699811800878541,0.4227137752463757,-0.0784489308257451,0.2388459815390642,-0.3371088636267034,0.1145934133148592,0.0836268769086613,0,Intermedi,0.2876852576984155,0.6075460917311383,0.6487854583076008,Gentrificació moderada
2022,Barri,la salut,,0.2228970360820225,13337,11162.0,0.0,843.0,1329.0,1011.0,6556.0,1451.0,2498.0,4490.0,0.3601288380655896,0.1767815362055184,-0.3371088636267034,40,0.6758122795040027,-0.2532857080505933,0.268455187135554,0.2228970360820225,0.2112632857267047,-0.3371088636267034,0.218551256045329,0.1222365513852731,0,Intermedi,0.4439399335384491,0.4829562344813461,0.6487854583076008,Gentrificació moderada
2023,Barri,la salut,,0.8255889698975577,13491,11072.0,0.0,915.0,1501.0,985.0,6826.0,1414.0,2547.0,4440.0,-0.125505407320806,0.1449846619201336,0.0054915493869438,40,0.8056511875189114,-0.1005998212388511,0.0097396272996638,0.8255889698975577,0.3525256831400301,0.0054915493869438,0.6930425270209748,0.3222020256645612,1,Gentrificació residencial,1.240572667243493,-0.0482896399646309,0.6487854583076008,Gentrificació moderada
2024,Barri,la salut,,1.1939007072292738,13679,11010.0,0.0,974.0,1693.0,,,,,4720.0,-0.2833365370713847,0.1370354433487866,0.0054915493869438,40,0.9007660628936328,0.0638577678614127,-0.073150546861299,1.1939007072292738,0.4823119153775228,0.0054915493869438,0.9670789497940924,0.4337857410632858,1,Gentrificació residencial,1.671062457151669,-0.1691883922346551,0.6487854583076008,Gentrificació moderada
2025,Barri,la salut,,1.227383592441248,14017,11100.0,0.0,1051.0,1864.0,,,,,4560.0,-0.3076182493407044,-0.0855426766489108,,40,1.007001540058162,0.1850283526065123,-0.1965804629948076,1.227383592441248,0.5960149463323372,1.0092936587501425e-17,1.056000817623014,0.4284439281003995,1,Gentrificació residencial,1.639262384078736,-0.412827320902895,0.6487854583076008,Gentrificació moderada
2000,Barri,la teixonera,,,11367,11162.0,0.0,25.0,180.0,,,,,,,,,41,-1.0404614078427434,-1.355353924502506,0.0033723453127869,3.6921966638804284e-16,-1.197907666172625,1.0092936587501425e-17,-0.9662158902995512,-0.2385698296406887,0,Intermedi,-0.8365675831630094,0.8586908256622512,0.3585696509404669,Estable
2001,Barri,la teixonera,,,11480,11041.0,0.0,32.0,405.0,0.0,0.0,0.0,0.0,,,,,41,-1.023916874365287,-1.0996874714452467,0.0033723453127869,3.6921966638804284e-16,-1.061802172905267,1.0092936587501425e-17,-0.8564350665636516,-0.2113487309872171,0,Intermedi,-0.7415173161239177,0.7611269301373736,0.3585696509404669,Estable
2002,Barri,la teixonera,,,11833,11107.0,5.0,41.0,680.0,,,,,,,,,41,-1.0048595381393297,-0.807936480797737,0.0033723453127869,3.6921966638804284e-16,-0.9063980094685332,1.0092936587501425e-17,-0.7310882002137351,-0.1802678982998704,0,Intermedi,-0.6329896815733238,0.6497292546894814,0.3585696509404669,Estable
2003,Barri,la teixonera,,,11955,10850.0,0.0,61.0,1040.0,,,,,,,,,41,-0.958791395841054,-0.4196855432246217,0.0033723453127869,3.6921966638804284e-16,-0.6892384695328377,1.0092936587501425e-17,-0.5559302943574314,-0.1368359903127313,0,Intermedi,-0.481334728011472,0.494063747310597,0.3585696509404669,Estable
2004,Barri,la teixonera,,,12028,10686.0,0.0,85.0,1255.0,,,,,,,,,41,-0.903529909772672,-0.1915858142390002,0.0033723453127869,3.6921966638804284e-16,-0.5475578620058362,1.0092936587501425e-17,-0.4416526599406933,-0.108499868807331,0,Intermedi,-0.3823910391388353,0.3925034674215805,0.3585696509404669,Estable
2005,Barri,la teixonera,,,12084,10525.0,0.0,121.0,1436.0,,,,,,,,,41,-0.8206424081528362,-0.0009881821860143,0.0033723453127869,3.6921966638804284e-16,-0.4108152951694253,1.0092936587501425e-17,-0.3313579814035505,-0.0811513554400488,0,Intermedi,-0.2868958671116468,0.2944829012830443,0.3585696509404669,Estable
2006,Barri,la teixonera,,,11926,10307.0,0.0,139.0,1480.0,,,,,,,,,41,-0.7744509019193369,0.0682266160926454,0.0033723453127869,3.6921966638804284e-16,-0.3531121429133457,1.0092936587501425e-17,-0.2848154103819171,-0.0696107249888329,0,Intermedi,-0.2465984485485041,0.2531198072372405,0.3585696509404669,Estable
2007,Barri,la teixonera,,,11748,10209.0,0.0,260.0,1279.0,,,,,,,,,41,-0.4797357720278333,-0.1320234027163364,0.0033723453127869,3.6921966638804284e-16,-0.3058795873720849,1.0092936587501425e-17,-0.2467182790318571,-0.0601642138805807,0,Intermedi,-0.2136132478092753,0.2192623044754052,0.3585696509404669,Estable
2008,Barri,la teixonera,,,11938,10160.0,0.0,324.0,1454.0,,,,,,,,,41,-0.3388291680818264,0.0379483456755436,0.0033723453127869,3.6921966638804284e-16,-0.1504404112031414,1.0092936587501425e-17,-0.1213431718924545,-0.029076378646792,0,Intermedi,-0.1050611618609719,0.1078395310063723,0.3585696509404669,Estable
2009,Barri,la teixonera,,,11905,10019.0,0.0,356.0,1530.0,,,,,,,,,41,-0.261095955582357,0.126330781289003,0.0033723453127869,3.6921966638804284e-16,-0.0673825871466769,1.0092936587501425e-17,-0.0543498704191708,-0.0124648138354991,0,Intermedi,-0.0470571227385759,0.0483015603173378,0.3585696509404669,Estable
2010,Barri,la teixonera,,,11827,9996.0,0.0,349.0,1482.0,,,,,,,,,41,-0.2721982002982174,0.0841095094738836,0.0033723453127869,3.6921966638804284e-16,-0.0940443454121669,1.0092936587501425e-17,-0.075854878882594,-0.0177971654885971,0,Intermedi,-0.0656765566940334,0.0674133899391893,0.3585696509404669,Estable
2011,Barri,la teixonera,,,11788,10032.0,0.0,316.0,1440.0,0.0,0.0,0.0,0.0,6980.0,,,,41,-0.348205565820835,0.0427107546847338,0.0033723453127869,3.6921966638804284e-16,-0.1527474055680505,1.0092936587501425e-17,-0.1232039618991907,-0.0295377775197739,0,Intermedi,-0.1066722682548304,0.1094932435185657,0.3585696509404669,Estable
2012,Barri,la teixonera,,,11770,10001.0,0.0,330.0,1438.0,,,,,7710.0,,,,41,-0.3135904607593021,0.0429329023831748,0.0033723453127869,3.6921966638804284e-16,-0.1353287791880636,1.0092936587501425e-17,-0.1091543368147236,-0.0260540522437765,0,Intermedi,-0.0945078430789878,0.097007127025195,0.3585696509404669,Estable
2013,Barri,la teixonera,,,11659,9940.0,0.0,342.0,1376.0,,,,,7830.0,,,,41,-0.2771265888744307,-0.0116970517155881,0.0033723453127869,3.6921966638804284e-16,-0.1444118202950094,1.0092936587501425e-17,-0.116480593167866,-0.0278706604651656,0,Intermedi,-0.1008510512920929,0.1035180829927507,0.3585696509404669,Estable
2014,Barri,la teixonera,,-1.4847301097286607,11435,9938.0,0.0,340.0,1155.0,,,,,7630.0,-0.2954773932060445,-0.6260895395004624,-0.3648041065948725,41,-0.2658819350201624,-0.2354278848862508,-0.4607834663532535,-1.4847301097286607,-0.2506549099532066,-0.3648041065948725,-1.106542000688021,-0.7067458761341902,2,Baixa gentrificació,-2.7986091851913053,-0.6056883095763579,0.3585696509404669,Estable
2015,Barri,la teixonera,-0.5124571978530789,-1.1164183723969447,11360,9993.0,0.0,333.0,1033.0,,,,,6940.0,-0.2469139686674049,-0.9043121894975846,-0.3648041065948725,41,-0.277694338906096,-0.3678747771338068,-0.5545611186726894,-1.1164183723969447,-0.3227845580199514,-0.3648041065948725,-0.9969244047415295,-0.638811580243855,2,Baixa gentrificació,-2.522044766249847,-0.5971601398963469,0.3585696509404669,Estable
2016,Barri,la teixonera,-0.5766220203159909,-0.8820381759131254,11281,9912.0,0.0,309.0,1059.0,,,,,6190.0,-0.016237702108867,-0.8327692223554676,-0.3648041065948725,41,-0.3317690873069832,-0.3291955129613737,-0.4752096482601085,-0.8820381759131254,-0.3304823001341784,-0.3648041065948725,-0.8764812055396737,-0.5462316285977803,2,Baixa gentrificació,-2.154439243543043,-0.4235965384221061,0.3585696509404669,Estable
2017,Barri,la teixonera,-0.5856474554226963,-0.5472093237933836,11634,10054.0,0.0,303.0,1276.0,,,,,5580.0,-0.0567072225577333,-0.7532770366420041,-0.3648041065948725,41,-0.3696580353059856,-0.1213865366791205,-0.4652105715408112,-0.5472093237933836,-0.245522285992553,-0.3648041065948725,-0.6417962854166047,-0.4257912471177436,2,Baixa gentrificació,-1.6848937077685406,-0.3897927751079725,0.3585696509404669,Estable
2018,Barri,la teixonera,-0.6037862294622136,-0.245863356885616,11650,10003.0,0.0,338.0,1308.0,,,,,5250.0,-0.0809889348270531,-0.8089215666414288,-0.3648041065948725,41,-0.286148084542881,-0.087249130038268,-0.4978989103102318,-0.245863356885616,-0.1866986072905745,-0.3648041065948725,-0.4507670888796868,-0.3334292229358437,0,Intermedi,-1.3240763445325705,-0.4053513266127793,0.3585696509404669,Estable
2019,Barri,la teixonera,-0.6626441286518827,-0.0784489308257451,11789,9906.0,0.0,395.0,1486.0,,,,,5070.0,-0.1052706470963729,-0.769175473784697,-0.3648041065948725,41,-0.159753643320825,0.0938820974498448,-0.5123634165109842,-0.0784489308257451,-0.0329357729354901,-0.3648041065948725,-0.2464476024241366,-0.2567916801070913,0,Intermedi,-1.0346788165004306,-0.495592963442926,0.3585696509404669,Estable
2020,Barri,la teixonera,-0.6230299670323494,-0.245863356885616,11927,9786.0,0.0,426.0,1714.0,,,,,4940.0,-0.3238060575202509,-0.7294293809279653,-0.3648041065948725,41,-0.0975409763194399,0.3260694441076839,-0.5587551351601885,-0.245863356885616,0.1142642338941219,-0.3648041065948725,-0.2167133316130319,-0.2914935221538914,0,Intermedi,-1.1860911711252908,-0.7066739745838403,0.3585696509404669,Estable
2021,Barri,la teixonera,-0.5471392167616884,-0.2123804716736418,12044,9837.0,0.0,426.0,1780.0,1788.0,3420.0,2646.0,2646.0,6870.0,-0.0526602705128467,-0.7373785994993117,-0.3668556060739961,41,-0.1073019094328108,0.3797693429863515,-0.4457260289246156,-0.2123804716736418,0.1362337167767703,-0.3668556060739961,-0.1669688635275271,-0.2435563280389224,0,Intermedi,-0.9985495569725518,-0.5541348626406123,0.3585696509404669,Estable
2022,Barri,la teixonera,,0.1224483804460999,11918,9770.0,0.0,422.0,1725.0,1633.0,3543.0,2623.0,2607.0,4840.0,-0.1538340716350124,-0.7373785994993117,-0.3678813558135579,41,-0.1062239897465629,0.3396328357332472,-0.4456063355671621,0.1224483804460999,0.1167044229933421,-0.3678813558135579,-0.0182781953308782,-0.1471827731003618,0,Intermedi,-0.6145567936283172,-0.4586916713993154,0.3585696509404669,Estable
2023,Barri,la teixonera,,0.5912087734137385,12087,9743.0,0.0,426.0,1917.0,1586.0,3751.0,2607.0,2716.0,4720.0,-0.2954773932060445,-0.7930231294987359,-0.3227483672728379,41,-0.1108417738470443,0.5218958121391185,-0.5442502613523902,0.5912087734137385,0.205527019146037,-0.3227483672728379,0.2831922732765624,-0.0093567160069557,0,Intermedi,-0.0739352748365062,-0.5760248156426344,0.3585696509404669,Estable
2024,Barri,la teixonera,,0.5912087734137385,12433,9818.0,0.0,486.0,2128.0,,,,,4850.0,-0.5221067077196958,-0.7612262552133505,-0.3227483672728379,41,-0.0026737332847789,0.6870142252546403,-0.6416664814665232,0.5912087734137385,0.3421702459849307,-0.3227483672728379,0.3794822263315847,-0.0112529366734168,0,Intermedi,-0.0940754427713436,-0.8109748987920562,0.3585696509404669,Estable
2025,Barri,la teixonera,,0.7251403142616352,12605,9772.0,0.0,514.0,2319.0,,,,,4810.0,-0.465449379091283,-0.7850739109273893,,41,0.0448113576265714,0.8555508476143139,-0.6252616450093362,0.7251403142616352,0.4501811026204427,1.0092936587501425e-17,0.6300057661901406,0.1199998212997782,0,Intermedi,0.431342305836929,-1.0321278414107706,0.3585696509404669,Estable
2000,Barri,la trinitat nova,,,7680,7592.0,0.0,9.0,79.0,,,,,,,,,42,-1.0693661220649031,-1.4283171678806177,0.0033723453127869,3.6921966638804284e-16,-1.2488416449727602,1.0092936587501425e-17,-1.007298538873051,-0.2487566254007158,0,Intermedi,-0.8721376999165362,0.8952016031997988,-0.0440829106209214,Desgentrificació
2001,Barri,la trinitat nova,,,7654,7474.0,0.0,10.0,170.0,0.0,0.0,0.0,0.0,,,,,42,-1.0655786955953626,-1.2715235975356345,0.0033723453127869,3.6921966638804284e-16,-1.1685511465654983,1.0092936587501425e-17,-0.9425373243054604,-0.2326985257192635,0,Intermedi,-0.816066242908399,0.8376473222505441,-0.0440829106209214,Desgentrificació
2002,Barri,la trinitat nova,,,7761,7426.0,0.0,20.0,312.0,,,,,,,,,42,-1.0298377489891186,-1.0349634793651243,0.0033723453127869,3.6921966638804284e-16,-1.0324006141771216,1.0092936587501425e-17,-0.8327201726324063,-0.2054684192415881,0,Intermedi,-0.7209845224696152,0.7400511415328201,-0.0440829106209214,Desgentrificació
2003,Barri,la trinitat nova,,,7795,7222.0,0.0,18.0,552.0,,,,,,,,,42,-1.03737187130928,-0.6324175084908417,0.0033723453127869,3.6921966638804284e-16,-0.8348946899000608,1.0092936587501425e-17,-0.6734146035525136,-0.1659672343861759,0,Intermedi,-0.5830548151986484,0.5984738480736967,-0.0440829106209214,Desgentrificació
2004,Barri,la trinitat nova,,,7904,7033.0,0.0,30.0,840.0,,,,,,,,,42,-0.9955574639810008,-0.1661363717549268,0.0033723453127869,3.6921966638804284e-16,-0.5808469178679638,1.0092936587501425e-17,-0.4685031557304265,-0.1151576799797565,0,Intermedi,-0.4056386948595269,0.4163659133103339,-0.0440829106209214,Desgentrificació
2005,Barri,la trinitat nova,,,7970,6895.0,0.0,35.0,1039.0,,,,,,,,,42,-0.9787931086523176,0.1506100044566689,0.0033723453127869,3.6921966638804284e-16,-0.4140915520978243,1.0092936587501425e-17,-0.3340005652973803,-0.0818066068257286,0,Intermedi,-0.2891838651083279,0.2968314059686494,-0.0440829106209214,Desgentrificació
2006,Barri,la trinitat nova,,,7958,6650.0,0.0,44.0,1264.0,,,,,,,,,42,-0.9467914917961904,0.5249691710969469,0.0033723453127869,3.6921966638804284e-16,-0.2109111603496217,1.0092936587501425e-17,-0.1701180485992103,-0.0411705284760881,0,Intermedi,-0.1472913519616484,0.1511865092245777,-0.0440829106209214,Desgentrificació
2007,Barri,la trinitat nova,,,8039,6590.0,0.0,86.0,1363.0,,,,,,,,,42,-0.8013831570936264,0.6658577169730108,0.0033723453127869,3.6921966638804284e-16,-0.0677627200603078,1.0092936587501425e-17,-0.0546564804125349,-0.0125408404182253,0,Intermedi,-0.0473225913400525,0.0485740493034965,-0.0440829106209214,Desgentrificació
2008,Barri,la trinitat nova,,,8080,6495.0,0.0,91.0,1494.0,,,,,,,,,42,-0.785501949633684,0.8677320033167494,0.0033723453127869,3.6921966638804284e-16,0.0411150268415326,1.0092936587501425e-17,0.0331628166228437,0.0092347089621427,0,Intermedi,0.0287129798128752,-0.0294723018665394,-0.0440829106209214,Desgentrificació
2009,Barri,la trinitat nova,,,8133,6455.0,0.0,81.0,1597.0,,,,,,,,,42,-0.8221563525328647,1.0184159873366732,0.0033723453127869,3.6921966638804284e-16,0.0981298174019042,1.0092936587501425e-17,0.0791501645438589,0.020637667074217,0,Intermedi,0.0685296759494219,-0.0703419606589147,-0.0440829106209214,Desgentrificació
2010,Barri,la trinitat nova,,,7877,6328.0,0.0,86.0,1463.0,,,,,,,,,42,-0.7951937587595918,0.8786408532460406,0.0033723453127869,3.6921966638804284e-16,0.0417235472432244,1.0092936587501425e-17,0.0336536408309937,0.009356413042481,0,Intermedi,0.0291379444876361,-0.0299085048402048,-0.0440829106209214,Desgentrificació
2011,Barri,la trinitat nova,,,7699,6222.0,0.0,89.0,1388.0,0.0,0.0,0.0,0.0,8570.0,,,,42,-0.7771308590310568,0.8070109428772105,0.0033723453127869,3.6921966638804284e-16,0.0149400419230768,1.0092936587501425e-17,0.0120504328634442,0.0039997119784515,0,Intermedi,0.0104334875857962,-0.01070940381853,-0.0440829106209214,Desgentrificació
2012,Barri,la trinitat nova,,,7624,6189.0,0.0,87.0,1348.0,,,,,9290.0,,,,42,-0.7813115349922537,0.7613425621107005,0.0033723453127869,3.6921966638804284e-16,-0.0099844864407765,1.0092936587501425e-17,-0.0080533497931288,-0.0009851936943191,0,Intermedi,-0.0069727391574106,0.0071571350177905,-0.0440829106209214,Desgentrificació
2013,Barri,la trinitat nova,,,7555,6164.0,0.0,95.0,1296.0,,,,,9590.0,,,,42,-0.7485908130569607,0.6920717069394844,0.0033723453127869,3.6921966638804284e-16,-0.0282595530587381,1.0092936587501425e-17,-0.0227937678246574,-0.0046402070179114,0,Intermedi,-0.0197352656395877,0.0202571697586556,-0.0440829106209214,Desgentrificació
2014,Barri,la trinitat nova,,-1.4512472245166863,7390,6071.0,0.0,108.0,1211.0,,,,,9250.0,-0.773017734502667,-1.3733160852070196,,42,-0.6912050014934392,0.5911916179876022,-1.0731669098548433,-1.4512472245166863,-0.0500066917529185,1.0092936587501425e-17,-0.9081945858821864,-0.7673255786620427,2,Baixa gentrificació,-3.038604545344508,-1.8276697201737344,-0.0440829106209214,Desgentrificació
2015,Barri,la trinitat nova,-1.3089764862212048,-1.350798568880764,7335,6046.0,0.0,95.0,1194.0,,,,,8820.0,-0.8175342069964199,-1.3812653037783655,,42,-0.7379809557935033,0.5768732921944325,-1.16925866566533,-1.350798568880764,-0.0805538317995354,1.0092936587501425e-17,-0.8971503479112201,-0.7721279367237351,2,Baixa gentrificació,-3.054426781137832,-1.9167178845339687,-0.0440829106209214,Desgentrificació
2016,Barri,la trinitat nova,-1.345913799162633,-1.4177643393047124,7259,5980.0,0.0,92.0,1187.0,,,,,8050.0,-0.80539335086176,-1.317671555207595,,42,-0.7457925964361495,0.5866032080650498,-1.1563262350773291,-1.4177643393047124,-0.0795946941855498,1.0092936587501425e-17,-0.9274737846226142,-0.7881461111517225,2,Baixa gentrificació,-3.118085285570539,-1.915346597402681,-0.0440829106209214,Desgentrificació
2017,Barri,la trinitat nova,-1.320211043584245,-0.7146237498532545,7271,5908.0,0.0,101.0,1262.0,,,,,6830.0,-0.7851585906373268,-1.3812653037783655,,42,-0.7115596297172618,0.7186883659548424,-1.162211645999979,-0.7146237498532545,0.0035643681187902,1.0092936587501425e-17,-0.5153111182136656,-0.562337745132212,2,Baixa gentrificació,-2.2304552278955536,-1.8138834783786577,-0.0440829106209214,Desgentrificació
2018,Barri,la trinitat nova,-1.3298499392918524,-0.2793462420975902,7365,5821.0,0.0,116.0,1428.0,,,,,6780.0,-0.7689707824577803,-1.61179264234741,,42,-0.6592521476280936,0.9859309601106908,-1.236871121365681,-0.2793462420975902,0.1633394062412985,1.0092936587501425e-17,-0.1829640306999865,-0.4221973277907216,2,Baixa gentrificació,-1.6895881507243533,-1.9285751523453432,-0.0440829106209214,Desgentrificació
2019,Barri,la trinitat nova,-1.3548532698747895,-0.245863356885616,7620,5861.0,0.0,134.0,1625.0,,,,,6300.0,-0.80539335086176,-1.452808270920483,,42,-0.6076265398378352,1.24056046259073,-1.2043516305523445,-0.245863356885616,0.3164669613764474,1.0092936587501425e-17,-0.0383323267023751,-0.3717711039560986,2,Baixa gentrificació,-1.5042370549731006,-1.9845429897372784,-0.0440829106209214,Desgentrificació
2020,Barri,la trinitat nova,-1.326273896438211,-0.3463120125215385,7669,5792.0,0.0,135.0,1742.0,,,,,6350.0,-0.9429897203879054,-1.492554363777215,,42,-0.60711914651958,1.4232516744589734,-1.2539393268677772,-0.3463120125215385,0.4080662639696967,1.0092936587501425e-17,-0.0209560361744487,-0.3984621490228553,2,Baixa gentrificació,-1.6185997786357964,-2.1441340136524376,-0.0440829106209214,Desgentrificació
2021,Barri,la trinitat nova,-1.2176731556716691,-0.4132777829454869,7628,5758.0,0.0,132.0,1738.0,1254.0,1263.0,2475.0,1494.0,8540.0,-0.7446890701884605,-1.3971637409210584,,42,-0.6155213083281871,1.432410427726294,-1.1198419889270628,-0.4132777829454869,0.4084445596990534,1.0092936587501425e-17,-0.0344287537821724,-0.3782470196219542,2,Baixa gentrificació,-1.538924616478375,-1.9719468115614136,-0.0440829106209214,Desgentrificació
2022,Barri,la trinitat nova,,-0.0114831604017967,7421,5708.0,0.0,141.0,1572.0,1164.0,1262.0,2456.0,1516.0,6110.0,-0.773017734502667,-1.5164020194912535,,42,-0.5678247138217446,1.221845095660629,-1.1447098769969604,-0.0114831604017967,0.3270101909194422,1.0092936587501425e-17,0.0940064983109341,-0.2814558730357386,2,Baixa gentrificació,-1.147274676567186,-1.8517736268912803,-0.0440829106209214,Desgentrificació
2023,Barri,la trinitat nova,,0.2228970360820225,7624,5777.0,0.0,127.0,1720.0,1132.0,1372.0,2453.0,1641.0,5190.0,-0.8944262958492658,-1.3574176480643267,,42,-0.6337154133586157,1.40293738811848,-1.1259219719567963,0.2228970360820225,0.3846109873799321,1.0092936587501425e-17,0.2584616937231194,-0.1939852832864457,0,Intermedi,-0.8059146851660988,-1.810190899335956,-0.0440829106209214,Desgentrificació
2024,Barri,la trinitat nova,,0.4572772325658417,7726,5806.0,0.0,124.0,1796.0,,,,,5300.0,-0.914661056073699,-1.365366866635673,,42,-0.6508257507053886,1.493120947956204,-1.140013961354686,0.4572772325658417,0.4211475986254077,1.0092936587501425e-17,0.401226979609641,-0.1205914989115717,0,Intermedi,-0.5182708127585929,-1.79974927112916,-0.0440829106209214,Desgentrificació
2025,Barri,la trinitat nova,,-0.1119318160377193,7965,5953.0,0.0,141.0,1871.0,,,,,5200.0,-1.0643982817345043,-1.2779254623508631,,42,-0.6043309990488227,1.5252167030736592,-1.1711618720426835,-0.1119318160377193,0.4604428520124182,1.0092936587501425e-17,0.1484320011791212,-0.2928395360216372,2,Baixa gentrificació,-1.2049766238226456,-2.0088151141676134,-0.0440829106209214,Desgentrificació
2000,Barri,la trinitat vella,,,8024,7683.0,0.0,0.0,337.0,,,,,,,,,43,-1.1023330995454166,-1.011321164503483,0.0033723453127869,3.6921966638804284e-16,-1.0568271320244498,1.0092936587501425e-17,-0.8524222668381988,-0.2103537228110537,0,Intermedi,-0.738042959924913,0.7575606937050605,0.12682363655137469,Desgentrificació
2001,Barri,la trinitat vella,,,8123,7565.0,0.0,8.0,550.0,0.0,0.0,0.0,0.0,,,,,43,-1.0746272561049424,-0.6732544628587102,0.0033723453127869,3.6921966638804284e-16,-0.8739408594818263,1.0092936587501425e-17,-0.7049087082907967,-0.173776468302529,0,Intermedi,-0.6103229934073714,0.6264631401902087,0.12682363655137469,Desgentrificació
2002,Barri,la trinitat vella,,,8493,7599.0,0.0,10.0,881.0,,,,,,,,,43,-1.069209561592548,-0.1995725082382302,0.0033723453127869,3.6921966638804284e-16,-0.6343910349153891,1.0092936587501425e-17,-0.5116911060075775,-0.1258665033892416,0,Intermedi,-0.4430316207551251,0.4547477046413063,0.12682363655137469,Desgentrificació
2003,Barri,la trinitat vella,,,8892,7472.0,0.0,26.0,1393.0,,,,,,,,,43,-1.020076313629126,0.4963536794571459,0.0033723453127869,3.6921966638804284e-16,-0.26186131708599,1.0092936587501425e-17,-0.211213746074142,-0.0513605598233618,0,Intermedi,-0.1828727666953095,0.1877088835202177,0.12682363655137469,Desgentrificació
2004,Barri,la trinitat vella,,,9015,7257.0,0.0,35.0,1723.0,,,,,,,,,43,-0.9931136067647176,0.9495848823605488,0.0033723453127869,3.6921966638804284e-16,-0.0217643622020844,1.0092936587501425e-17,-0.0175548359825409,-0.0033411688465806,0,Intermedi,-0.0151993015827801,0.0156012509787435,0.12682363655137469,Desgentrificació
