any,tipus_de_territori,territori,renda,preu_lloguer,poblacio_total,Espanya,No consta,Resta de la Unió Europea,Resta del món,Educació primària o inferior,Educació superior,Primera etapa d’educació secundària i similar,Segona etapa d’educació secundària i similar,atur,num_contractes,superficie_mitja,hut,territori_id
2007,Barri,la vall dhebron,,,5439,4882.0,0.0,124.0,433.0,,,,,,,,,44
2008,Barri,la vall dhebron,,,5559,4926.0,0.0,150.0,483.0,,,,,,,,,44
2009,Barri,la vall dhebron,,,5546,4953.0,0.0,147.0,446.0,,,,,,,,,44
2010,Barri,la vall dhebron,,,5605,5037.0,0.0,154.0,414.0,,,,,,,,,44
2011,Barri,la vall dhebron,,,5564,5027.0,0.0,146.0,391.0,0.0,0.0,0.0,0.0,3180.0,,,,44
2012,Barri,la vall dhebron,,,5567,5019.0,0.0,146.0,402.0,,,,,3570.0,,,,44
2013,Barri,la vall dhebron,,,5490,4954.0,0.0,139.0,397.0,,,,,3610.0,,,,44
2014,Barri,la vall dhebron,,100.0,5490,4974.0,0.0,139.0,377.0,,,,,3520.0,490.0,73.5,,44
2015,Barri,la vall dhebron,105.989697214179,101.0,5467,5019.0,0.0,137.0,311.0,,,,,3210.0,620.0,74.1,,44
2016,Barri,la vall dhebron,106.558320350747,112.0,5687,5218.0,0.0,153.0,316.0,,,,,2870.0,770.0,72.7,1.0,44
2017,Barri,la vall dhebron,104.535401344392,122.0,5792,5262.0,0.0,160.0,370.0,,,,,2600.0,760.0,72.9,1.0,44
2018,Barri,la vall dhebron,103.750286415192,123.0,5737,5204.0,0.0,155.0,378.0,,,,,2440.0,1000.0,74.4,1.0,44
2019,Barri,la vall dhebron,102.708373000334,133.0,5803,5253.0,0.0,166.0,384.0,,,,,2390.0,1080.0,69.1,1.0,44
2020,Barri,la vall dhebron,106.967051638501,122.0,5886,5275.0,0.0,169.0,442.0,,,,,2300.0,760.0,78.5,1.0,44
2021,Barri,la vall dhebron,103.682761826475,127.0,5932,5282.0,0.0,170.0,480.0,678.0,2388.0,918.0,1206.0,3260.0,1140.0,73.3,1.0,44
2022,Barri,la vall dhebron,,137.0,5869,5246.0,0.0,177.0,446.0,645.0,2408.0,939.0,1198.0,2300.0,850.0,70.1,1.0,44
2023,Barri,la vall dhebron,,150.0,5874,5214.0,0.0,166.0,494.0,631.0,2503.0,926.0,1169.0,2260.0,610.0,65.9,10.0,44
2024,Barri,la vall dhebron,,150.0,5889,5184.0,0.0,164.0,541.0,,,,,2320.0,850.0,72.7,10.0,44
2025,Barri,la vall dhebron,,153.0,5990,5224.0,0.0,190.0,576.0,,,,,2300.0,450.0,65.1,,44
2000,Barri,la verneda i la pau,,,31141,30855.0,0.0,52.0,233.0,,,,,,,,,45
2001,Barri,la verneda i la pau,,,30676,30180.0,0.0,58.0,437.0,0.0,0.0,0.0,0.0,,,,,45
2002,Barri,la verneda i la pau,,,30611,29742.0,12.0,65.0,792.0,,,,,,,,,45
2003,Barri,la verneda i la pau,,,30625,29235.0,11.0,78.0,1301.0,,,,,,,,,45
2004,Barri,la verneda i la pau,,,30238,28379.0,0.0,122.0,1736.0,,,,,,,,,45
2005,Barri,la verneda i la pau,,,29955,27800.0,0.0,160.0,1992.0,,,,,,,,,45
2006,Barri,la verneda i la pau,,,29791,27339.0,0.0,178.0,2271.0,,,,,,,,,45
2007,Barri,la verneda i la pau,,,29520,26956.0,0.0,325.0,2235.0,,,,,,,,,45
2008,Barri,la verneda i la pau,,,29572,26620.0,0.0,453.0,2495.0,,,,,,,,,45
2009,Barri,la verneda i la pau,,,29567,26394.0,0.0,481.0,2691.0,,,,,,,,,45
2010,Barri,la verneda i la pau,,,29460,26305.0,0.0,508.0,2647.0,,,,,,,,,45
2011,Barri,la verneda i la pau,,,29043,26042.0,0.0,464.0,2537.0,0.0,0.0,0.0,0.0,2184.0,,,,45
2012,Barri,la verneda i la pau,,,29230,26009.0,0.0,510.0,2711.0,,,,,2377.0,,,,45
2013,Barri,la verneda i la pau,,,29182,25920.0,0.0,528.0,2734.0,,,,,2428.0,,,,45
2014,Barri,la verneda i la pau,,83.0,28808,25731.0,0.0,489.0,2587.0,,,,,233.0,3170.0,69.7,6.0,45
2015,Barri,la verneda i la pau,79.0210009887922,91.0,28727,25768.0,0.0,500.0,2458.0,,,,,2159.0,3280.0,69.0,6.0,45
2016,Barri,la verneda i la pau,77.1616127025163,91.0,28673,25644.0,0.0,525.0,2503.0,,,,,1959.0,3030.0,68.3,9.0,45
2017,Barri,la verneda i la pau,75.9650975416442,102.0,28725,25415.0,0.0,569.0,2739.0,,,,,1709.0,3730.0,69.9,9.0,45
2018,Barri,la verneda i la pau,75.5941321466766,112.0,28814,25159.0,0.0,616.0,3037.0,,,,,1635.0,3830.0,67.7,9.0,45
2019,Barri,la verneda i la pau,75.1059333450688,115.0,28883,24903.0,0.0,673.0,3306.0,,,,,1484.0,3830.0,69.6,9.0,45
2020,Barri,la verneda i la pau,76.0582444567109,115.0,28878,24619.0,0.0,713.0,3544.0,,,,,1483.0,3300.0,68.6,9.0,45
2021,Barri,la verneda i la pau,78.4482053571057,111.0,28798,24384.0,0.0,703.0,3708.0,4794.0,7113.0,7002.0,6276.0,1915.0,3790.0,68.6,9.0,45
2022,Barri,la verneda i la pau,,114.0,28754,24391.0,0.0,736.0,3626.0,4466.0,7498.0,7058.0,6283.0,1338.0,5760.0,68.5,9.0,45
2023,Barri,la verneda i la pau,,163.0,29250,24199.0,0.0,745.0,4304.0,4406.0,8070.0,6974.0,6481.0,132.0,6580.0,66.1,90.0,45
2024,Barri,la verneda i la pau,,145.0,30345,24257.0,0.0,908.0,5178.0,,,,,1318.0,3650.0,68.5,90.0,45
2025,Barri,la verneda i la pau,,142.0,31173,24318.0,0.0,996.0,5857.0,,,,,13.0,4230.0,68.0,,45
2000,Barri,la vila de gracia,,,46531,44958.0,12.0,503.0,1058.0,,,,,,,,,46
2001,Barri,la vila de gracia,,,46410,44165.0,17.0,607.0,1621.0,0.0,0.0,0.0,0.0,,,,,46
2002,Barri,la vila de gracia,,,48352,44579.0,48.0,987.0,2738.0,,,,,,,,,46
2003,Barri,la vila de gracia,,,48990,43890.0,51.0,1248.0,3801.0,,,,,,,,,46
2004,Barri,la vila de gracia,,,49256,43076.0,35.0,1630.0,4515.0,,,,,,,,,46
2005,Barri,la vila de gracia,,,49783,42515.0,44.0,2123.0,5101.0,,,,,,,,,46
2006,Barri,la vila de gracia,,,50227,42153.0,39.0,2518.0,5517.0,,,,,,,,,46
2007,Barri,la vila de gracia,,,49958,41931.0,39.0,3195.0,4793.0,,,,,,,,,46
2008,Barri,la vila de gracia,,,51295,41741.0,26.0,3906.0,5622.0,,,,,,,,,46
2009,Barri,la vila de gracia,,,52633,41579.0,7.0,4300.0,6747.0,,,,,,,,,46
2010,Barri,la vila de gracia,,,52314,41251.0,6.0,4434.0,6623.0,,,,,,,,,46
2011,Barri,la vila de gracia,,,51190,41186.0,10.0,3934.0,6060.0,0.0,0.0,0.0,0.0,3222.0,,,,46
2012,Barri,la vila de gracia,,,51104,41282.0,9.0,4176.0,5637.0,,,,,3401.0,,,,46
2013,Barri,la vila de gracia,,,50636,40937.0,12.0,4409.0,5278.0,,,,,3368.0,,,,46
2014,Barri,la vila de gracia,,113.0,50440,40864.0,15.0,4626.0,4935.0,,,,,3156.0,2224.0,66.8,768.0,46
2015,Barri,la vila de gracia,103.709691011166,123.0,50441,40998.0,14.0,4683.0,4746.0,,,,,276.0,2105.0,65.1,768.0,46
2016,Barri,la vila de gracia,104.228593202109,135.0,50670,40982.0,16.0,4801.0,4871.0,,,,,2463.0,2191.0,64.8,754.0,46
2017,Barri,la vila de gracia,105.066592100184,150.0,50885,40481.0,17.0,5063.0,5324.0,,,,,2185.0,257.0,63.4,754.0,46
2018,Barri,la vila de gracia,106.235970360556,146.0,50421,39922.0,16.0,5079.0,5404.0,,,,,2101.0,2686.0,66.5,753.0,46
2019,Barri,la vila de gracia,107.062282879303,151.0,50803,39452.0,16.0,5673.0,5662.0,,,,,1934.0,2682.0,68.0,750.0,46
2020,Barri,la vila de gracia,109.1119639476,149.0,50926,38891.0,17.0,5996.0,6022.0,,,,,1966.0,2074.0,68.1,749.0,46
2021,Barri,la vila de gracia,108.295524748047,141.0,50456,38104.0,16.0,5576.0,6760.0,3702.0,26064.0,5304.0,8622.0,267.0,2978.0,67.3,734.0,46
2022,Barri,la vila de gracia,,160.0,49852,37324.0,12.0,5870.0,6646.0,3354.0,26352.0,5197.0,8467.0,1718.0,243.0,67.8,725.0,46
2023,Barri,la vila de gracia,,175.0,50048,36891.0,14.0,5808.0,7335.0,3181.0,27636.0,5045.0,8639.0,1679.0,1781.0,68.5,7620.0,46
2024,Barri,la vila de gracia,,179.0,51075,36907.0,17.0,6174.0,7977.0,,,,,1821.0,1562.0,68.1,7940.0,46
2025,Barri,la vila de gracia,,185.0,51833,37036.0,21.0,6391.0,8385.0,,,,,1799.0,1602.0,64.1,,46
2000,Barri,la vila olimpica del poblenou,,,7051,6676.0,13.0,183.0,179.0,,,,,,,,,47
2001,Barri,la vila olimpica del poblenou,,,7289,6807.0,14.0,222.0,246.0,0.0,0.0,0.0,0.0,,,,,47
2002,Barri,la vila olimpica del poblenou,,,7657,6960.0,19.0,317.0,361.0,,,,,,,,,47
2003,Barri,la vila olimpica del poblenou,,,7842,6967.0,24.0,360.0,491.0,,,,,,,,,47
2004,Barri,la vila olimpica del poblenou,,,8022,6959.0,23.0,451.0,589.0,,,,,,,,,47
2005,Barri,la vila olimpica del poblenou,,,8492,7200.0,29.0,557.0,706.0,,,,,,,,,47
2006,Barri,la vila olimpica del poblenou,,,8657,7302.0,25.0,596.0,734.0,,,,,,,,,47
2007,Barri,la vila olimpica del poblenou,,,8701,7398.0,21.0,697.0,585.0,,,,,,,,,47
2008,Barri,la vila olimpica del poblenou,,,8961,7500.0,26.0,824.0,611.0,,,,,,,,,47
2009,Barri,la vila olimpica del poblenou,,,9117,7547.0,7.0,896.0,667.0,,,,,,,,,47
2010,Barri,la vila olimpica del poblenou,,,9248,7651.0,0.0,932.0,665.0,,,,,,,,,47
2011,Barri,la vila olimpica del poblenou,,,9240,7698.0,0.0,893.0,649.0,0.0,0.0,0.0,0.0,5720.0,,,,47
2012,Barri,la vila olimpica del poblenou,,,9236,7664.0,0.0,939.0,633.0,,,,,6150.0,,,,47
2013,Barri,la vila olimpica del poblenou,,,9320,7764.0,0.0,960.0,596.0,,,,,6180.0,,,,47
2014,Barri,la vila olimpica del poblenou,,132.0,9367,7773.0,0.0,997.0,597.0,,,,,6030.0,1530.0,85.3,111.0,47
2015,Barri,la vila olimpica del poblenou,149.087922723621,143.0,9331,7826.0,0.0,934.0,571.0,,,,,5540.0,1650.0,87.3,111.0,47
2016,Barri,la vila olimpica del poblenou,147.381601223177,162.0,9346,7871.0,0.0,909.0,565.0,,,,,4960.0,1730.0,85.0,111.0,47
2017,Barri,la vila olimpica del poblenou,144.494049394251,171.0,9404,7846.0,0.0,898.0,659.0,,,,,4510.0,2190.0,83.3,111.0,47
2018,Barri,la vila olimpica del poblenou,142.789841588286,169.0,9312,7747.0,0.0,929.0,635.0,,,,,4090.0,2240.0,83.5,108.0,47
2019,Barri,la vila olimpica del poblenou,143.989057296513,175.0,9348,7647.0,0.0,1004.0,696.0,,,,,3870.0,2640.0,86.3,108.0,47
2020,Barri,la vila olimpica del poblenou,141.154993043174,177.0,9385,7568.0,0.0,1078.0,738.0,,,,,4140.0,2040.0,88.9,108.0,47
2021,Barri,la vila olimpica del poblenou,139.323747303265,168.0,9395,7476.0,0.0,1030.0,886.0,393.0,5304.0,738.0,1542.0,5250.0,2690.0,86.3,107.0,47
2022,Barri,la vila olimpica del poblenou,,191.0,9376,7395.0,0.0,1097.0,881.0,374.0,5432.0,748.0,1510.0,3460.0,2080.0,83.6,105.0,47
2023,Barri,la vila olimpica del poblenou,,204.0,9338,7253.0,0.0,1087.0,995.0,376.0,5577.0,694.0,1489.0,3290.0,1660.0,81.5,1050.0,47
2024,Barri,la vila olimpica del poblenou,,219.0,9366,7181.0,0.0,1118.0,1063.0,,,,,3390.0,1470.0,85.7,1060.0,47
2025,Barri,la vila olimpica del poblenou,,208.0,9345,7086.0,0.0,1187.0,1070.0,,,,,3400.0,1680.0,85.3,,47
2000,Barri,lantiga esquerra de leixample,,,38964,37370.0,0.0,418.0,1173.0,,,,,,,,,48
2001,Barri,lantiga esquerra de leixample,,,39129,36807.0,0.0,501.0,1819.0,0.0,0.0,0.0,0.0,,,,,48
2002,Barri,lantiga esquerra de leixample,,,40760,37148.0,24.0,790.0,2798.0,,,,,,,,,48
2003,Barri,lantiga esquerra de leixample,,,41163,36238.0,31.0,1077.0,3817.0,,,,,,,,,48
2004,Barri,lantiga esquerra de leixample,,,41185,35535.0,22.0,1365.0,4263.0,,,,,,,,,48
2005,Barri,lantiga esquerra de leixample,,,41468,34909.0,29.0,1626.0,4904.0,,,,,,,,,48
2006,Barri,lantiga esquerra de leixample,,,41752,34601.0,25.0,1911.0,5215.0,,,,,,,,,48
2007,Barri,lantiga esquerra de leixample,,,41213,34425.0,23.0,2417.0,4348.0,,,,,,,,,48
2008,Barri,lantiga esquerra de leixample,,,41581,34087.0,26.0,2887.0,4581.0,,,,,,,,,48
2009,Barri,lantiga esquerra de leixample,,,41926,33711.0,16.0,3180.0,5019.0,,,,,,,,,48
2010,Barri,lantiga esquerra de leixample,,,41697,33757.0,8.0,3079.0,4853.0,,,,,,,,,48
2011,Barri,lantiga esquerra de leixample,,,41416,33699.0,14.0,2777.0,4926.0,0.0,0.0,0.0,0.0,24.0,,,,48
2012,Barri,lantiga esquerra de leixample,,,41722,33733.0,11.0,2945.0,5033.0,,,,,2508.0,,,,48
2013,Barri,lantiga esquerra de leixample,,,41838,33666.0,10.0,3191.0,4971.0,,,,,2567.0,,,,48
2014,Barri,lantiga esquerra de leixample,,105.0,41728,33678.0,9.0,3317.0,4724.0,,,,,2387.0,1614.0,86.8,727.0,48
2015,Barri,lantiga esquerra de leixample,120.887549445843,114.0,41662,33877.0,9.0,3270.0,4506.0,,,,,2076.0,1506.0,86.7,727.0,48
2016,Barri,lantiga esquerra de leixample,122.485035860878,127.0,41895,33857.0,8.0,3356.0,4674.0,,,,,1804.0,1625.0,84.5,709.0,48
2017,Barri,lantiga esquerra de leixample,124.299352617231,137.0,42444,33598.0,8.0,3516.0,5322.0,,,,,1576.0,1928.0,83.9,709.0,48
2018,Barri,lantiga esquerra de leixample,124.652032006986,141.0,42534,33258.0,11.0,3652.0,5613.0,,,,,1504.0,2192.0,84.4,708.0,48
2019,Barri,lantiga esquerra de leixample,124.492471951688,145.0,43039,32702.0,9.0,4099.0,6229.0,,,,,1468.0,2111.0,86.6,710.0,48
2020,Barri,lantiga esquerra de leixample,125.435328657325,143.0,43143,32133.0,11.0,4304.0,6695.0,,,,,1348.0,1599.0,86.4,709.0,48
2021,Barri,lantiga esquerra de leixample,122.209546199943,137.0,43046,31607.0,8.0,4128.0,7303.0,2718.0,23058.0,3738.0,8082.0,1936.0,2407.0,84.7,688.0,48
2022,Barri,lantiga esquerra de leixample,,152.0,42365,31079.0,8.0,4401.0,6877.0,2418.0,23419.0,3725.0,7871.0,1159.0,1946.0,84.6,670.0,48
2023,Barri,lantiga esquerra de leixample,,168.0,42751,30600.0,14.0,4463.0,7674.0,2412.0,24692.0,3608.0,7960.0,1156.0,1479.0,86.1,6780.0,48
2024,Barri,lantiga esquerra de leixample,,170.0,43808,30574.0,14.0,4691.0,8529.0,,,,,1259.0,1318.0,86.6,7180.0,48
2025,Barri,lantiga esquerra de leixample,,168.0,44021,30495.0,17.0,4932.0,8577.0,,,,,1229.0,1182.0,87.5,,48
2000,Barri,les corts,,,46568,45375.0,10.0,437.0,746.0,,,,,,,,,49
2001,Barri,les corts,,,46468,44863.0,13.0,479.0,1113.0,0.0,0.0,0.0,0.0,,,,,49
2002,Barri,les corts,,,46739,44539.0,21.0,597.0,1582.0,,,,,,,,,49
2003,Barri,les corts,,,46804,43719.0,20.0,733.0,2332.0,,,,,,,,,49
2004,Barri,les corts,,,46483,42853.0,12.0,857.0,2761.0,,,,,,,,,49
2005,Barri,les corts,,,46414,42195.0,13.0,998.0,3208.0,,,,,,,,,49
2006,Barri,les corts,,,46698,42005.0,10.0,1092.0,3591.0,,,,,,,,,49
2007,Barri,les corts,,,45965,41656.0,8.0,1381.0,2920.0,,,,,,,,,49
2008,Barri,les corts,,,46928,41639.0,6.0,1603.0,3680.0,,,,,,,,,49
2009,Barri,les corts,,,47618,41347.0,5.0,1775.0,4491.0,,,,,,,,,49
2010,Barri,les corts,,,47319,41232.0,5.0,1650.0,4432.0,,,,,,,,,49
2011,Barri,les corts,,,47098,41184.0,0.0,1546.0,4365.0,0.0,0.0,0.0,0.0,2544.0,,,,49
2012,Barri,les corts,,,46819,41186.0,0.0,1605.0,4026.0,,,,,2738.0,,,,49
2013,Barri,les corts,,,46221,41057.0,0.0,1621.0,3541.0,,,,,2749.0,,,,49
2014,Barri,les corts,,111.0,45989,40986.0,0.0,1639.0,3360.0,,,,,2627.0,1013.0,76.1,171.0,49
2015,Barri,les corts,129.052140712658,118.0,46003,41256.0,8.0,1562.0,3177.0,,,,,2433.0,9880.0,76.8,171.0,49
2016,Barri,les corts,131.04616334425,130.0,45976,41192.0,6.0,1588.0,3190.0,,,,,2147.0,1109.0,76.1,210.0,49
2017,Barri,les corts,129.577523931499,143.0,46104,41000.0,7.0,1620.0,3477.0,,,,,1864.0,1323.0,73.2,210.0,49
2018,Barri,les corts,129.161042264296,148.0,46152,40780.0,8.0,1715.0,3649.0,,,,,1755.0,1436.0,73.8,209.0,49
2019,Barri,les corts,130.083363570066,151.0,46599,40607.0,9.0,1847.0,4136.0,,,,,1687.0,1394.0,77.0,208.0,49
2020,Barri,les corts,131.142833742278,149.0,46731,40268.0,11.0,1916.0,4536.0,,,,,1695.0,1111.0,75.1,206.0,49
2021,Barri,les corts,127.688221603361,141.0,45943,39474.0,11.0,1839.0,4619.0,3285.0,23187.0,4833.0,8544.0,2218.0,1611.0,76.4,202.0,49
2022,Barri,les corts,,154.0,45660,39313.0,5.0,1926.0,4416.0,3073.0,23383.0,4794.0,8495.0,1474.0,1299.0,77.3,201.0,49
2023,Barri,les corts,,171.0,45965,38799.0,10.0,2050.0,5106.0,2998.0,24102.0,4728.0,8649.0,1401.0,1018.0,75.8,2110.0,49
2024,Barri,les corts,,174.0,46740,38627.0,13.0,2239.0,5861.0,,,,,147.0,8670.0,77.2,2010.0,49
2025,Barri,les corts,,180.0,47057,38614.0,12.0,2314.0,6117.0,,,,,1428.0,9390.0,75.1,,49
2000,Barri,les roquetes,,,15144,14913.0,0.0,24.0,207.0,,,,,,,,,50
2001,Barri,les roquetes,,,15067,14553.0,0.0,21.0,493.0,0.0,0.0,0.0,0.0,,,,,50
2002,Barri,les roquetes,,,15475,14538.0,9.0,32.0,896.0,,,,,,,,,50
2003,Barri,les roquetes,,,15596,14201.0,8.0,50.0,1337.0,,,,,,,,,50
2004,Barri,les roquetes,,,15809,13867.0,0.0,62.0,1880.0,,,,,,,,,50
2005,Barri,les roquetes,,,15709,13453.0,0.0,83.0,2173.0,,,,,,,,,50
2006,Barri,les roquetes,,,15831,13138.0,0.0,93.0,2600.0,,,,,,,,,50
2007,Barri,les roquetes,,,15657,12883.0,0.0,308.0,2465.0,,,,,,,,,50
2008,Barri,les roquetes,,,15942,12666.0,0.0,393.0,2882.0,,,,,,,,,50
2009,Barri,les roquetes,,,16182,12618.0,0.0,413.0,3151.0,,,,,,,,,50
2010,Barri,les roquetes,,,15992,12553.0,0.0,439.0,3000.0,,,,,,,,,50
2011,Barri,les roquetes,,,15987,12521.0,0.0,422.0,3044.0,0.0,0.0,0.0,0.0,1339.0,,,,50
2012,Barri,les roquetes,,,16028,12496.0,0.0,392.0,3140.0,,,,,1455.0,,,,50
2013,Barri,les roquetes,,,15774,12442.0,0.0,386.0,2946.0,,,,,1503.0,,,,50
2014,Barri,les roquetes,,83.0,15565,12448.0,0.0,409.0,2708.0,,,,,1444.0,2720.0,59.0,3.0,50
2015,Barri,les roquetes,61.7068158846998,87.0,15400,12467.0,0.0,383.0,2550.0,,,,,1344.0,2480.0,56.5,3.0,50
2016,Barri,les roquetes,59.7453322979419,94.0,15410,12421.0,0.0,392.0,2597.0,,,,,1187.0,2640.0,55.2,2.0,50
2017,Barri,les roquetes,60.1103991136005,102.0,15631,12401.0,0.0,404.0,2826.0,,,,,1074.0,2850.0,55.9,2.0,50
2018,Barri,les roquetes,59.4164140488593,112.0,15764,12341.0,0.0,379.0,3043.0,,,,,103.0,2700.0,55.9,2.0,50
2019,Barri,les roquetes,58.1385010005065,112.0,16229,12415.0,0.0,413.0,3401.0,,,,,9490.0,2580.0,58.8,2.0,50
2020,Barri,les roquetes,58.6029840446129,116.0,16394,12343.0,0.0,433.0,3618.0,,,,,9370.0,2210.0,57.7,2.0,50
2021,Barri,les roquetes,60.9384753933456,113.0,16563,12432.0,0.0,422.0,3709.0,2976.0,2796.0,4779.0,3237.0,1229.0,2590.0,57.4,2.0,50
2022,Barri,les roquetes,,122.0,16156,12336.0,0.0,387.0,3433.0,2711.0,2918.0,4758.0,3229.0,8890.0,2720.0,56.3,2.0,50
2023,Barri,les roquetes,,136.0,16523,12246.0,0.0,405.0,3871.0,2729.0,3160.0,4691.0,3477.0,8450.0,2070.0,56.5,20.0,50
2024,Barri,les roquetes,,135.0,16941,12320.0,0.0,436.0,4184.0,,,,,8730.0,2110.0,55.1,20.0,50
2025,Barri,les roquetes,,136.0,17321,12442.0,0.0,453.0,4425.0,,,,,8720.0,1550.0,53.5,,50
2000,Barri,les tres torres,,,13785,13308.0,0.0,284.0,193.0,,,,,,,,,51
2001,Barri,les tres torres,,,14109,13488.0,0.0,325.0,296.0,0.0,0.0,0.0,0.0,,,,,51
2002,Barri,les tres torres,,,14892,13987.0,7.0,440.0,458.0,,,,,,,,,51
2003,Barri,les tres torres,,,15177,14032.0,7.0,504.0,634.0,,,,,,,,,51
2004,Barri,les tres torres,,,15201,13941.0,0.0,526.0,734.0,,,,,,,,,51
2005,Barri,les tres torres,,,15343,13911.0,0.0,570.0,860.0,,,,,,,,,51
2006,Barri,les tres torres,,,15301,13767.0,0.0,607.0,926.0,,,,,,,,,51
2007,Barri,les tres torres,,,15272,13848.0,0.0,692.0,730.0,,,,,,,,,51
2008,Barri,les tres torres,,,15351,13884.0,0.0,746.0,719.0,,,,,,,,,51
2009,Barri,les tres torres,,,15546,13940.0,0.0,739.0,866.0,,,,,,,,,51
2010,Barri,les tres torres,,,15731,14222.0,0.0,681.0,826.0,,,,,,,,,51
2011,Barri,les tres torres,,,15748,14287.0,0.0,593.0,866.0,0.0,0.0,0.0,0.0,4530.0,,,,51
2012,Barri,les tres torres,,,15922,14436.0,0.0,586.0,899.0,,,,,5050.0,,,,51
2013,Barri,les tres torres,,,16036,14508.0,0.0,592.0,934.0,,,,,5290.0,,,,51
2014,Barri,les tres torres,,135.0,16165,14562.0,0.0,606.0,997.0,,,,,4980.0,3090.0,106.2,31.0,51
2015,Barri,les tres torres,174.47968737612,140.0,16501,14810.0,0.0,623.0,1068.0,,,,,4450.0,2970.0,104.4,31.0,51
2016,Barri,les tres torres,185.391334545577,156.0,16486,15053.0,0.0,600.0,831.0,,,,,4050.0,3300.0,101.1,35.0,51
2017,Barri,les tres torres,190.47740840753,169.0,16699,15121.0,0.0,654.0,922.0,,,,,3620.0,3360.0,106.5,35.0,51
2018,Barri,les tres torres,191.021877650958,164.0,16713,15120.0,0.0,655.0,938.0,,,,,3590.0,4210.0,101.4,35.0,51
2019,Barri,les tres torres,195.115435462838,170.0,16695,14986.0,0.0,723.0,986.0,,,,,3550.0,4080.0,104.9,35.0,51
2020,Barri,les tres torres,191.414971399715,165.0,16644,14886.0,0.0,726.0,1032.0,,,,,3550.0,3560.0,110.3,35.0,51
2021,Barri,les tres torres,174.660693071915,157.0,16356,14559.0,0.0,677.0,1120.0,570.0,9075.0,1143.0,2688.0,4870.0,3990.0,103.1,34.0,51
2022,Barri,les tres torres,,179.0,16108,14326.0,0.0,692.0,1088.0,556.0,9135.0,1156.0,2602.0,3340.0,3800.0,106.0,33.0,51
2023,Barri,les tres torres,,194.0,16276,14247.0,0.0,755.0,1272.0,524.0,9372.0,1142.0,2621.0,3290.0,2720.0,107.3,340.0,51
2024,Barri,les tres torres,,197.0,16393,14187.0,0.0,801.0,1403.0,,,,,3440.0,2680.0,113.6,360.0,51
2025,Barri,les tres torres,,197.0,16376,14053.0,0.0,854.0,1468.0,,,,,3350.0,2580.0,110.4,,51
2000,Barri,montbau,,,5100,5034.0,0.0,10.0,56.0,,,,,,,,,52
2001,Barri,montbau,,,5095,4951.0,0.0,12.0,132.0,0.0,0.0,0.0,0.0,,,,,52
2002,Barri,montbau,,,5255,4987.0,0.0,22.0,242.0,,,,,,,,,52
2003,Barri,montbau,,,5343,4903.0,0.0,16.0,420.0,,,,,,,,,52
2004,Barri,montbau,,,5309,4812.0,0.0,25.0,472.0,,,,,,,,,52
2005,Barri,montbau,,,5284,4751.0,0.0,36.0,497.0,,,,,,,,,52
2006,Barri,montbau,,,5270,4697.0,0.0,53.0,520.0,,,,,,,,,52
2007,Barri,montbau,,,5111,4608.0,0.0,58.0,445.0,,,,,,,,,52
2008,Barri,montbau,,,5182,4647.0,0.0,74.0,461.0,,,,,,,,,52
2009,Barri,montbau,,,5224,4673.0,0.0,86.0,465.0,,,,,,,,,52
2010,Barri,montbau,,,5250,4714.0,0.0,87.0,448.0,,,,,,,,,52
2011,Barri,montbau,,,5213,4633.0,0.0,91.0,489.0,0.0,0.0,0.0,0.0,2980.0,,,,52
2012,Barri,montbau,,,5136,4570.0,0.0,97.0,468.0,,,,,3350.0,,,,52
2013,Barri,montbau,,,5110,4535.0,0.0,105.0,469.0,,,,,3380.0,,,,52
2014,Barri,montbau,,93.0,5045,4497.0,0.0,100.0,448.0,,,,,3300.0,700.0,62.7,,52
2015,Barri,montbau,93.5916492684783,101.0,5041,4525.0,0.0,98.0,418.0,,,,,3010.0,1040.0,66.6,,52
2016,Barri,montbau,89.6781926310357,103.0,5053,4553.0,0.0,94.0,406.0,,,,,2690.0,1410.0,67.7,,52
2017,Barri,montbau,88.0838529366995,125.0,5108,4520.0,0.0,120.0,468.0,,,,,2440.0,1410.0,64.7,,52
2018,Barri,montbau,88.1302486907238,110.0,5099,4456.0,0.0,122.0,521.0,,,,,2290.0,1540.0,68.7,,52
2019,Barri,montbau,87.766696963274,119.0,5126,4420.0,0.0,155.0,551.0,,,,,2240.0,1770.0,69.3,,52
2020,Barri,montbau,88.9205942888602,119.0,5172,4367.0,0.0,180.0,625.0,,,,,2150.0,930.0,68.2,,52
2021,Barri,montbau,90.961795885853,112.0,5114,4287.0,0.0,179.0,648.0,735.0,1893.0,777.0,1056.0,3060.0,1550.0,68.3,,52
2022,Barri,montbau,,119.0,5014,4197.0,0.0,198.0,619.0,679.0,1918.0,765.0,1054.0,2160.0,1560.0,69.2,,52
2023,Barri,montbau,,138.0,5174,4225.0,0.0,181.0,768.0,635.0,2056.0,791.0,1122.0,1930.0,1200.0,67.4,,52
2024,Barri,montbau,,136.0,5286,4226.0,0.0,196.0,864.0,,,,,1980.0,1150.0,68.3,,52
2025,Barri,montbau,,155.0,5343,4191.0,0.0,213.0,939.0,,,,,1960.0,800.0,59.6,,52
2000,Barri,navas,,,21286,20860.0,8.0,68.0,350.0,,,,,,,,,53
2001,Barri,navas,,,21521,20612.0,6.0,85.0,818.0,0.0,0.0,0.0,0.0,,,,,53
2002,Barri,navas,,,22147,20599.0,18.0,109.0,1421.0,,,,,,,,,53
